"chemical_name","beta","se","n","p_val","p_val_fdr","is_continuous","model","strata","trait","super_pathway","sub_pathway"
"leucylglycine",-0.0513218277499516,0.0249260129109965,3256,0.0394974393638464,0.315397322109023,"Continuous","model_2","both","sdb_pc1","Peptide","Dipeptide"
"leucylglycine",-0.0341117448610444,0.037564273699812,1347,0.363830623358211,0.657606903088444,"Continuous","model_3","Male","sdb_pc1","Peptide","Dipeptide"
"leucylglycine",-0.0391859393983378,0.0354560898190273,1425,0.269074538328938,0.70985406558578,"Continuous","model_1","Male","sdb_pc1","Peptide","Dipeptide"
"2-O-methylascorbic acid",0.0404333152061393,0.0406245507395548,1874,0.319593970092466,0.781286353885353,"Continuous","model_1","Female","sdb_pc2","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.0415884303882506,0.0433644305751775,1835,0.337536191330206,0.924337816992051,"Continuous","model_3","Female","sdb_pc2","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.0455654162414501,0.027128958735957,1854,0.0930379153235261,0.501517347845566,"Continuous","model_2","Female","sdb_pc1","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.0838062316914165,0.0283124154038262,1425,0.00307586772818386,0.198906113089223,"Continuous","model_1","Male","sdb_pc2","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.059395390217926,0.0245690155140506,3299,0.0156278919131482,0.184537313794879,"Continuous","model_1","both","sdb_pc2","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.0129825355015752,0.0211156989717672,3182,0.538667923828787,0.898294360081243,"Continuous","model_3","both","sdb_pc1","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.0307844999743454,0.019937553113537,3256,0.122577179029693,0.483213301641714,"Continuous","model_2","both","sdb_pc1","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.0408846138536656,0.0410751690681045,1854,0.319560808348511,0.826597290928149,"Continuous","model_2","Female","sdb_pc2","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.0310854108593585,0.0300673903823912,1347,0.301202571290123,0.621251816583408,"Continuous","model_3","Male","sdb_pc1","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.0334051518481811,0.0263310717547997,1402,0.204562702183245,0.661367487922672,"Continuous","model_2","Male","sdb_pc1","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.0137776433522864,0.0270919385644243,1835,0.611066700322744,0.929558527229695,"Continuous","model_3","Female","sdb_pc1","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.0271235665125501,0.0259191650725988,1425,0.295345195494485,0.729522161486647,"Continuous","model_1","Male","sdb_pc1","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.0638261314877436,0.0272414525040365,3182,0.0191304968307194,0.538199471082186,"Continuous","model_3","both","sdb_pc2","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.0301347901399458,0.0195212294217096,3299,0.12266266169597,0.510601024930822,"Continuous","model_1","both","sdb_pc1","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.0673883045395126,0.0252232490798533,3256,0.00754738803724048,0.146419327922465,"Continuous","model_2","both","sdb_pc2","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.0419247993453903,0.0269439115984407,1874,0.119707449010016,0.599576767882238,"Continuous","model_1","Female","sdb_pc1","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.0924903242863446,0.029647162111487,1402,0.00181033809135467,0.1662093346588,"Continuous","model_2","Male","sdb_pc2","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"2-O-methylascorbic acid",0.0912992588010143,0.0335488817402911,1347,0.00650099655927392,0.415962910689576,"Continuous","model_3","Male","sdb_pc2","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism"
"beta-citrylglutamate",-0.010201561943113,0.0259430773031986,1854,0.694150591658857,0.967831181909985,"Continuous","model_2","Female","sdb_pc1","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",0.0185525626785407,0.034117360796863,1854,0.58658835014529,0.917364810215249,"Continuous","model_2","Female","sdb_pc2","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",0.0147020079208014,0.0186683194889566,3256,0.430967088979221,0.786278513435444,"Continuous","model_2","both","sdb_pc1","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",0.0248917963925308,0.0229011102534137,3182,0.277069819109438,0.833417714002198,"Continuous","model_3","both","sdb_pc2","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",0.0357704909186399,0.0218275799553098,3299,0.10126014116891,0.446465167881101,"Continuous","model_1","both","sdb_pc2","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",0.0172969793083233,0.018705330346078,3299,0.355117519469379,0.744094785924661,"Continuous","model_1","both","sdb_pc1","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",0.0331253245016224,0.0219418052091262,3256,0.131122537194566,0.508755444314917,"Continuous","model_2","both","sdb_pc2","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",0.0394534383934519,0.0259747849863646,1402,0.128784398206004,0.567822119362836,"Continuous","model_2","Male","sdb_pc1","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",0.0240601814209786,0.0344138338244518,1874,0.484462842514402,0.900609358946267,"Continuous","model_1","Female","sdb_pc2","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",0.0434181761955354,0.0291470927458788,1425,0.136323422942976,0.698659211096333,"Continuous","model_1","Male","sdb_pc2","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",0.0424965873198739,0.0271882428388185,1347,0.118040797138458,0.473791337479878,"Continuous","model_3","Male","sdb_pc1","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",-0.0355412524179152,0.0259582120739849,1835,0.170945573114423,0.60305961575335,"Continuous","model_3","Female","sdb_pc1","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",0.016636775337307,0.0358980384510861,1835,0.643045251713861,0.987636833897742,"Continuous","model_3","Female","sdb_pc2","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",0.0338345895100118,0.0305625379165686,1347,0.268267616286567,0.82384351670049,"Continuous","model_3","Male","sdb_pc2","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",0.0472808236567441,0.0262578179208582,1425,0.0717599621926325,0.485631372047815,"Continuous","model_1","Male","sdb_pc1","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",0.0429140706714441,0.0290074858656894,1402,0.139029792961608,0.686172470325688,"Continuous","model_2","Male","sdb_pc2","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",-0.0110421105619925,0.0263702067826211,1874,0.675410311769684,0.94970150392777,"Continuous","model_1","Female","sdb_pc1","Amino Acid","Glutamate Metabolism"
"beta-citrylglutamate",0.000598005591419775,0.0195995710466261,3182,0.975659395440603,0.993699238338321,"Continuous","model_3","both","sdb_pc1","Amino Acid","Glutamate Metabolism"
"trimethylamine N-oxide",-0.0113974521569837,0.0250868202664964,1854,0.649598294337961,0.935835405794919,"Continuous","model_2","Female","sdb_pc1","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",-0.0419729600015683,0.0276748191071429,1835,0.129355570908659,0.895040578903214,"Continuous","model_3","Female","sdb_pc2","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",-0.0210590529197574,0.0195558592039593,3256,0.281539836538379,0.679901182013844,"Continuous","model_2","both","sdb_pc1","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",0.019777259182427,0.0207954894779116,3299,0.34158610005511,0.728615422710704,"Continuous","model_1","both","sdb_pc2","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",-0.0275465340459877,0.0279028585591555,1402,0.323529985950591,0.697705803818141,"Continuous","model_2","Male","sdb_pc1","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",0.0500178727224013,0.0292232554336057,1402,0.0869745182814277,0.624586011662031,"Continuous","model_2","Male","sdb_pc2","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",-0.0360628097275674,0.0279699555563638,1854,0.197279572314645,0.700498987523794,"Continuous","model_2","Female","sdb_pc2","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",-0.0253287650782361,0.0282095094884488,1874,0.369249326079701,0.804291977465422,"Continuous","model_1","Female","sdb_pc2","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",-0.0132002303879147,0.0251329267409656,1874,0.599432624853618,0.934455106442496,"Continuous","model_1","Female","sdb_pc1","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",-0.0215169540181653,0.019311115712847,3299,0.265182092914996,0.698352841975239,"Continuous","model_1","both","sdb_pc1","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",-0.0268018960553411,0.0283194104330563,1347,0.343937295546934,0.645643593565462,"Continuous","model_3","Male","sdb_pc1","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",0.00975210886773653,0.0204795160424111,3256,0.633940131896706,0.888151811477169,"Continuous","model_2","both","sdb_pc2","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",-0.0182359014310963,0.0244905341129431,1835,0.456507401720528,0.87129437029323,"Continuous","model_3","Female","sdb_pc1","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",0.0611487305047737,0.0298293116921672,1425,0.0403688751179871,0.499163805795684,"Continuous","model_1","Male","sdb_pc2","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",0.00319675383979459,0.021589864949218,3182,0.88228962544613,0.969267484247611,"Continuous","model_3","both","sdb_pc2","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",-0.023136266080613,0.0284853699835264,1425,0.416667844923829,0.787967997597936,"Continuous","model_1","Male","sdb_pc1","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",0.0447211258501753,0.0309551907662744,1347,0.148540701568948,0.757553326216466,"Continuous","model_3","Male","sdb_pc2","Lipid","Phospholipid Metabolism"
"trimethylamine N-oxide",-0.0233360134641195,0.0194042380751845,3182,0.22912163543255,0.724721694683392,"Continuous","model_3","both","sdb_pc1","Lipid","Phospholipid Metabolism"
"N6-methyllysine",-0.0192466627896142,0.0244054093076827,1854,0.430332487409022,0.841129298623348,"Continuous","model_2","Female","sdb_pc1","Amino Acid","Lysine Metabolism"
"N6-methyllysine",0.0123598584121598,0.0339601107040629,1402,0.71589367283625,0.909716413953488,"Continuous","model_2","Male","sdb_pc2","Amino Acid","Lysine Metabolism"
"N6-methyllysine",0.00384762718396406,0.0376947765645253,1874,0.91869855809432,0.999072981840716,"Continuous","model_1","Female","sdb_pc2","Amino Acid","Lysine Metabolism"
"N6-methyllysine",0.023720921316045,0.0297929844501376,1402,0.425920730721327,0.762247846282739,"Continuous","model_2","Male","sdb_pc1","Amino Acid","Lysine Metabolism"
"N6-methyllysine",-0.027199155159188,0.0230468740912959,1835,0.237933889107425,0.699381431618794,"Continuous","model_3","Female","sdb_pc1","Amino Acid","Lysine Metabolism"
"N6-methyllysine",-0.00608192830118625,0.0356086449012805,1835,0.864381652861682,0.987636833897742,"Continuous","model_3","Female","sdb_pc2","Amino Acid","Lysine Metabolism"
"N6-methyllysine",0.00611922590746419,0.0245944127701601,3256,0.803511213180703,0.958720775373651,"Continuous","model_2","both","sdb_pc2","Amino Acid","Lysine Metabolism"
"N6-methyllysine",0.0011127179184323,0.0371604552359324,1854,0.976112031270393,0.992051938254617,"Continuous","model_2","Female","sdb_pc2","Amino Acid","Lysine Metabolism"
"N6-methyllysine",0.0275942710683458,0.0295069002588627,1425,0.349695402583424,0.737401175012873,"Continuous","model_1","Male","sdb_pc1","Amino Acid","Lysine Metabolism"
"N6-methyllysine",0.00422079379757295,0.0192748448958568,3299,0.82666610174372,0.966103757459528,"Continuous","model_1","both","sdb_pc1","Amino Acid","Lysine Metabolism"
"N6-methyllysine",0.00470114928089732,0.0194201699298454,3256,0.808721584653553,0.964499922681081,"Continuous","model_2","both","sdb_pc1","Amino Acid","Lysine Metabolism"
"N6-methyllysine",0.00700886468715523,0.024618181648273,3299,0.775871862698727,0.928056775665182,"Continuous","model_1","both","sdb_pc2","Amino Acid","Lysine Metabolism"
"N6-methyllysine",0.013069131709857,0.0328447392979104,1425,0.690699188144049,0.91219635770978,"Continuous","model_1","Male","sdb_pc2","Amino Acid","Lysine Metabolism"
"N6-methyllysine",-0.0205063598137064,0.024585461258766,1874,0.404233193504877,0.858395741744376,"Continuous","model_1","Female","sdb_pc1","Amino Acid","Lysine Metabolism"
"N6-methyllysine",-0.00164979595753301,0.0247803980847866,3182,0.946918732928737,0.981672579078119,"Continuous","model_3","both","sdb_pc2","Amino Acid","Lysine Metabolism"
"N6-methyllysine",0.0278542411098926,0.0305629942291611,1347,0.362099678415818,0.657606903088444,"Continuous","model_3","Male","sdb_pc1","Amino Acid","Lysine Metabolism"
"N6-methyllysine",0.00707137175662226,0.0340151744247977,1347,0.835315841181504,0.94033620806119,"Continuous","model_3","Male","sdb_pc2","Amino Acid","Lysine Metabolism"
"N6-methyllysine",0.00370549744725463,0.0198177591634492,3182,0.851677388665547,0.957062436662087,"Continuous","model_3","both","sdb_pc1","Amino Acid","Lysine Metabolism"
"imidazole propionate",0.03082820401594,0.0270148253733203,3182,0.253803871856337,0.833417714002198,"Continuous","model_3","both","sdb_pc2","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.0341796334524624,0.0391916691655555,1402,0.383145770543063,0.831537224018046,"Continuous","model_2","Male","sdb_pc2","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.0531477581987743,0.0219460713383834,3256,0.0154462438286523,0.181735594578817,"Continuous","model_2","both","sdb_pc1","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.0356052048919463,0.0268457831640453,3256,0.184744753887902,0.602507695003555,"Continuous","model_2","both","sdb_pc2","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.0549001825300593,0.0344225929951649,1874,0.110737270332812,0.622082767718157,"Continuous","model_1","Female","sdb_pc2","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.0546022346246749,0.0232938415325317,1854,0.0190749434563132,0.277540427289356,"Continuous","model_2","Female","sdb_pc1","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.040266566598445,0.0270986149026594,3299,0.137298401228983,0.499422934470427,"Continuous","model_1","both","sdb_pc2","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.0420624535207224,0.033064348695418,1854,0.203323671623032,0.700498987523794,"Continuous","model_2","Female","sdb_pc2","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.0488650422434208,0.0230415524950185,1835,0.0339440530669986,0.36993254976479,"Continuous","model_3","Female","sdb_pc1","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.0626033127068933,0.034239255509704,1402,0.0674884116235845,0.505341480294669,"Continuous","model_2","Male","sdb_pc1","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.0705185647882736,0.0357530602198117,1347,0.0485664223075346,0.380727052547298,"Continuous","model_3","Male","sdb_pc1","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.0738224104815079,0.0357642703945326,1425,0.0390045784959574,0.425230003584012,"Continuous","model_1","Male","sdb_pc1","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.0390473901200289,0.0411637546452508,1347,0.342830858734581,0.855986065097471,"Continuous","model_3","Male","sdb_pc2","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.0492512013519465,0.0244558694695482,1874,0.0440220696492602,0.432489378396036,"Continuous","model_1","Female","sdb_pc1","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.0357884517196279,0.0330209992408675,1835,0.278449553645583,0.924337816992051,"Continuous","model_3","Female","sdb_pc2","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.0549469878611832,0.0222030701045798,3299,0.0133330476182368,0.184757945566996,"Continuous","model_1","both","sdb_pc1","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.0308598185214846,0.0394668987661348,1425,0.434263659746147,0.854208905002841,"Continuous","model_1","Male","sdb_pc2","Amino Acid","Histidine Metabolism"
"imidazole propionate",0.0515126996878809,0.0229164051498995,3182,0.0245855938776362,0.365506278220214,"Continuous","model_3","both","sdb_pc1","Amino Acid","Histidine Metabolism"
"2-stearoyl-GPE (18:0)*",-0.0181388977154739,0.0280548808890128,3182,0.517922892987955,0.876101791755211,"Continuous","model_3","both","sdb_pc2","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",-0.0166196918536109,0.0317754167558302,1402,0.600949092287802,0.887696374902286,"Continuous","model_2","Male","sdb_pc2","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",-0.0421122038543786,0.0255984464041221,1402,0.0999475823014043,0.539596163957545,"Continuous","model_2","Male","sdb_pc1","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",-0.0190332173897598,0.0230175469784054,3256,0.408293551500864,0.765301490286501,"Continuous","model_2","both","sdb_pc2","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",-0.0163605077656766,0.0316598274311517,1874,0.605324249769543,0.949032667533235,"Continuous","model_1","Female","sdb_pc2","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",0.0114224903494602,0.0295681203014504,1835,0.699266349119928,0.935430456393887,"Continuous","model_3","Female","sdb_pc1","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",0.0414055449873754,0.0235467741873131,1854,0.0786729942944427,0.492340673971674,"Continuous","model_2","Female","sdb_pc1","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",-0.00179919854486145,0.0184679592333315,3256,0.922390714485984,0.985867652595461,"Continuous","model_2","both","sdb_pc1","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",-0.0317395268893767,0.0303260682257992,1854,0.295280086986246,0.822263208736819,"Continuous","model_2","Female","sdb_pc2","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",-0.0445548399957849,0.026045615778216,1425,0.0871463999191467,0.511121881774741,"Continuous","model_1","Male","sdb_pc1","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",-0.0816234247455155,0.0318919318301595,1347,0.0104860448298544,0.290052644125392,"Continuous","model_3","Male","sdb_pc1","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",-0.0107265799016284,0.0230060155276637,3299,0.641035780867642,0.874264942115222,"Continuous","model_1","both","sdb_pc2","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",-0.00669694831221097,0.0313507509352396,1425,0.830848354558754,0.944702903321148,"Continuous","model_1","Male","sdb_pc2","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",0.0402290186664417,0.0241875964796373,1874,0.0962706851982842,0.571729987606137,"Continuous","model_1","Female","sdb_pc1","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",-0.014631038798378,0.0349034946018326,1835,0.675080569106393,0.987636833897742,"Continuous","model_3","Female","sdb_pc2","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",-0.0342748264447374,0.0400646691556479,1347,0.392281283020574,0.858064126179777,"Continuous","model_3","Male","sdb_pc2","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",-0.00288975959394443,0.0186054112838304,3299,0.876570442647033,0.972758886471014,"Continuous","model_1","both","sdb_pc1","Lipid","Lysophospholipid"
"2-stearoyl-GPE (18:0)*",-0.0367573802483608,0.0242620293205698,3182,0.129768168200312,0.595605186764974,"Continuous","model_3","both","sdb_pc1","Lipid","Lysophospholipid"
"(R)-3-hydroxybutyrylcarnitine",0.00642747552390582,0.0305757472319398,1402,0.833500005048756,0.945608192862331,"Continuous","model_2","Male","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",-0.0342870360577564,0.0259079291080001,1854,0.185696199545462,0.664858780506002,"Continuous","model_2","Female","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",-0.0446287798123966,0.0242630754758552,1835,0.0658607430926418,0.454366523614876,"Continuous","model_3","Female","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",0.0344225436089213,0.0241935886380031,3256,0.154795271674637,0.563067800716491,"Continuous","model_2","both","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",0.0284041059197007,0.0268488488048217,3182,0.290088998921106,0.833417714002198,"Continuous","model_3","both","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",0.033861305395027,0.0329030915598838,1402,0.303422206476681,0.697705803818141,"Continuous","model_2","Male","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",0.000953804030402903,0.0231568248243943,3256,0.967145306523533,0.991534541395378,"Continuous","model_2","both","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",0.0732115247882554,0.0342774642505837,1854,0.0326916355724327,0.515744053854151,"Continuous","model_2","Female","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",0.0640602420889094,0.0341997116417245,1874,0.0610515004039744,0.602236834493442,"Continuous","model_1","Female","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",-0.00000759827259878465,0.0331353074496314,1347,0.999817036725812,0.999817036725812,"Continuous","model_3","Male","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",0.0669670930234204,0.038048335756484,1835,0.0783987960580921,0.799581032252509,"Continuous","model_3","Female","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",0.00115940341506833,0.0228137194877417,3299,0.959468597824332,0.988461198168081,"Continuous","model_1","both","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",0.0301351471202401,0.0327669383744698,1425,0.357739221621675,0.738298496563047,"Continuous","model_1","Male","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",0.00581454765228776,0.0293562600203882,1425,0.842991542825231,0.944702903321148,"Continuous","model_1","Male","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",0.0455092203855228,0.0344925349073093,1347,0.187037651515014,0.549159819422884,"Continuous","model_3","Male","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",-0.00476402492723814,0.023395178254737,3182,0.838640483751319,0.957062436662087,"Continuous","model_3","both","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",-0.0282185621900802,0.0271922953690245,1874,0.299390610321067,0.814230538349818,"Continuous","model_1","Female","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"(R)-3-hydroxybutyrylcarnitine",0.0317278766921224,0.0234329637733725,3299,0.175741228157416,0.587824107974807,"Continuous","model_1","both","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
"N-acetylcarnosine",-0.0825699830892204,0.0376652393096179,1854,0.0283645980903911,0.336901960991992,"Continuous","model_2","Female","sdb_pc1","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",-0.0429164605939759,0.0488352266230414,1402,0.379509021834446,0.831537224018046,"Continuous","model_2","Male","sdb_pc2","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",0.0203660953297926,0.0453505131773519,1835,0.653372565629191,0.987636833897742,"Continuous","model_3","Female","sdb_pc2","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",-0.0418331642447798,0.0522367642755272,1347,0.423225676131339,0.872485250068233,"Continuous","model_3","Male","sdb_pc2","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",0.0163792625466749,0.0417582192575251,1874,0.694880562058799,0.983707927735465,"Continuous","model_1","Female","sdb_pc2","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",-0.0146314464053945,0.0341411905817133,3182,0.668245639881303,0.930325850319265,"Continuous","model_3","both","sdb_pc2","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",-0.0449618794006207,0.0288521706113164,3256,0.119149486696289,0.483213301641714,"Continuous","model_2","both","sdb_pc1","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",-0.0135918474883973,0.0317993966898173,3256,0.669070022356291,0.908336425197619,"Continuous","model_2","both","sdb_pc2","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",0.00938739009152427,0.0371297892826265,1425,0.800402384073418,0.924595057588951,"Continuous","model_1","Male","sdb_pc1","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",-0.0466891513822433,0.0277166649230985,3299,0.0920820885058403,0.463315717657942,"Continuous","model_1","both","sdb_pc1","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",-0.102309667938681,0.0351376070416567,1835,0.0035948415422623,0.174091931726783,"Continuous","model_3","Female","sdb_pc1","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",0.00995291631145414,0.0440945008610594,1854,0.821420867338772,0.974609395354555,"Continuous","model_2","Female","sdb_pc2","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",0.00463929389462211,0.0416521347470224,1347,0.911313512692855,0.964335389794984,"Continuous","model_3","Male","sdb_pc1","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",-0.0887435417190253,0.0405635636416916,1874,0.0286867301306577,0.355227168851974,"Continuous","model_1","Female","sdb_pc1","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",0.018892561647954,0.0378530096094547,1402,0.617706619644744,0.851908181595358,"Continuous","model_2","Male","sdb_pc1","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",-0.0650284524511902,0.0281961948998054,3182,0.021094730365056,0.350775230641788,"Continuous","model_3","both","sdb_pc1","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",-0.0445672791638009,0.0457947900351004,1425,0.330456194906933,0.826279075152413,"Continuous","model_1","Male","sdb_pc2","Amino Acid","Histidine Metabolism"
"N-acetylcarnosine",-0.0171336182676551,0.0309206262543092,3299,0.57949936053246,0.859347324285245,"Continuous","model_1","both","sdb_pc2","Amino Acid","Histidine Metabolism"
"N-methyltaurine",-0.118058065206927,0.0721892457250895,1402,0.101965881912553,0.32629082212017,"Dichotomized","model_2","Male","sdb_pc2","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism"
"N-methyltaurine",0.0327351312690545,0.0507918543640277,1835,0.519254051015218,0.692338734686958,"Dichotomized","model_3","Female","sdb_pc1","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism"
